129;129;OD;R;1;190;15840;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;190;15840;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;190;15840;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;192;0012349;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;192;0012349;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;192;0012349;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;195;0012350;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;195;0012350;;20180125;1907;10;PENDIENTE;;;;
129;129;OR;R;1;195;0012350;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;196;0012350;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;196;0012350;;20180125;1907;10;PENDIENTE;;;;
129;129;OR;R;1;196;0012350;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;197;15841;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;197;15841;;20180125;1907;10;PENDIENTE;;;;
129;129;OR;R;1;197;15841;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;200;0012351;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;200;0012351;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;200;0012351;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;201;15833;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;201;15833;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;201;15833;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;202;0012351;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;202;0012351;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;202;0012351;;20180125;1908;80;CANCELADO;;;;
129;129;OD;R;1;203;0015802;;20180125;1907;10;PENDIENTE;;;;
129;129;OD;R;1;203;0015802;;20180125;1908;80;CANCELADO;;;;
129;129;OR;R;1;203;0015802;;20180125;1908;80;CANCELADO;;;;
