129;129;OD;R;1;294;0747942;;20180205;1005;20;ASIGNADO;;;;
129;129;OD;R;1;392;0747952;;20180205;1005;20;ASIGNADO;;;;
129;129;OD;R;1;399;0745414;;20180205;1005;20;ASIGNADO;;;;
129;129;OD;R;1;427;745617;;20180205;1026;10;PENDIENTE;;;;
129;129;OD;R;1;427;745617;;20180205;1049;20;ASIGNADO;;;;
129;129;OR;R;1;427;745617;;20180205;1026;10;PENDIENTE;;;;
129;129;OR;R;1;427;745617;;20180205;1049;20;ASIGNADO;;;;
129;129;OD;R;1;428;0026461;;20180205;1046;80;CANCELADO;;;;
129;129;OD;R;1;428;0026461;;20180205;1026;10;PENDIENTE;;;;
129;129;OR;R;1;428;0026461;;20180205;1026;10;PENDIENTE;;;;
129;129;OR;R;1;428;0026461;;20180205;1046;80;CANCELADO;;;;
129;129;OD;R;1;429;A0012445;;20180205;1031;10;PENDIENTE;;;;
129;129;OR;R;1;429;A0012445;;20180205;1031;10;PENDIENTE;;;;
129;129;OD;R;1;430;15822;;20180205;1036;10;PENDIENTE;;;;
129;129;OD;R;1;430;15822;;20180205;1046;80;CANCELADO;;;;
129;129;OR;R;1;430;15822;;20180205;1046;80;CANCELADO;;;;
129;129;OR;R;1;430;15822;;20180205;1036;10;PENDIENTE;;;;
