129;129;OR;R;1;327;015218;;20180202;1351;20;ASIGNADO;;;;
129;129;OR;R;1;328;15718;;20180202;1351;20;ASIGNADO;;;;
129;129;OR;R;1;328;15718;;20180202;1353;30;EN VIAJE;;;;
129;129;OR;R;1;328;15718;;20180202;1348;20;ASIGNADO;;;;
129;129;OR;R;1;328;15718;;20180202;1351;30;EN VIAJE;;;;
129;129;OR;R;1;330;9223;;20180202;1348;20;ASIGNADO;;;;
129;129;OR;R;1;330;9223;;20180202;1351;30;EN VIAJE;;;;
129;129;OR;R;1;330;9223;;20180202;1353;30;EN VIAJE;;;;
129;129;OR;R;1;330;9223;;20180202;1351;20;ASIGNADO;;;;
129;129;OR;R;1;331;A0018821;;20180202;1351;20;ASIGNADO;;;;
129;129;OR;R;1;331;A0018821;;20180202;1351;30;EN VIAJE;;;;
129;129;OR;R;1;331;A0018821;;20180202;1348;20;ASIGNADO;;;;
129;129;OR;R;1;331;A0018821;;20180202;1353;30;EN VIAJE;;;;
129;129;OR;R;1;332;B0026019;;20180202;1353;30;EN VIAJE;;;;
129;129;OR;R;1;332;B0026019;;20180202;1348;20;ASIGNADO;;;;
129;129;OR;R;1;332;B0026019;;20180202;1351;30;EN VIAJE;;;;
129;129;OR;R;1;332;B0026019;;20180202;1351;20;ASIGNADO;;;;
129;129;OD;R;1;369;15824;;20180202;1306;10;PENDIENTE;;;;
129;129;OR;R;1;369;15824;;20180202;1306;10;PENDIENTE;;;;
129;129;OD;R;1;370;0026487;;20180202;1321;10;PENDIENTE;;;;
129;129;OR;R;1;370;0026487;;20180202;1321;10;PENDIENTE;;;;
129;129;OD;R;1;371;0026488;;20180202;1326;10;PENDIENTE;;;;
129;129;OR;R;1;371;0026488;;20180202;1326;10;PENDIENTE;;;;
129;129;OD;R;1;372;0013204;;20180202;1346;10;PENDIENTE;;;;
129;129;OR;R;1;372;0013204;;20180202;1346;10;PENDIENTE;;;;
129;129;OD;R;1;373;0026485;;20180202;1356;10;PENDIENTE;;;;
129;129;OR;R;1;373;0026485;;20180202;1356;10;PENDIENTE;;;;
129;129;OD;R;1;374;0026486;;20180202;1356;10;PENDIENTE;;;;
129;129;OR;R;1;374;0026486;;20180202;1356;10;PENDIENTE;;;;
