129;129;OD;R;1;23;0015642;;20180108;1730;20;ASIGNADO;;;;
129;129;OD;R;1;23;0015642;;20180108;1742;10;PENDIENTE;;;;
129;129;OD;R;1;24;0015665;;20180108;1748;30;EN VIAJE;;;;
129;129;OD;R;1;24;0015665;;20180108;1730;20;ASIGNADO;;;;
129;129;OD;R;1;24;0015665;;20180108;1748;60;ENTREGADO;;;;
129;129;OR;R;1;24;0015665;;20180108;1748;30;EN VIAJE;;;;
129;129;OR;R;1;24;0015665;;20180108;1730;20;ASIGNADO;;;;
129;129;OR;R;1;24;0015665;;20180108;1748;60;ENTREGADO;;;;
129;129;OD;R;1;25;15836;;20180108;1730;20;ASIGNADO;;;;
129;129;OD;R;1;25;15836;;20180108;1742;10;PENDIENTE;;;;
129;129;OD;R;1;26;0632653;;20180108;1730;20;ASIGNADO;;;;
129;129;OD;R;1;26;0632653;;20180108;1748;30;EN VIAJE;;;;
129;129;OD;R;1;26;0632653;;20180108;1748;60;ENTREGADO;;;;
129;129;OR;R;1;26;0632653;;20180108;1730;20;ASIGNADO;;;;
129;129;OR;R;1;26;0632653;;20180108;1748;30;EN VIAJE;;;;
129;129;OR;R;1;26;0632653;;20180108;1748;60;ENTREGADO;;;;
129;129;RC; ;9999;1;;;20180108;1726;30;EN VIAJE;;;;
129;129;RC; ;9999;1;;;20180108;1730;80;CANCELADO;;;;
129;129;RC; ;9999;1;;;20180108;1725;20;ASIGNADO;;;;
129;129;RC; ;9999;1;;;20180108;1727;10;PENDIENTE;;;;
129;129;RC; ;9999;2;;;20180108;1727;20;ASIGNADO;;;;
129;129;RC; ;9999;2;;;20180108;1727;30;EN VIAJE;;;;
129;129;RC; ;9999;2;;;20180108;1728;20;ASIGNADO;;;;
129;129;RC; ;9999;2;;;20180108;1731;80;CANCELADO;;;;
129;129;RC; ;9999;2;;;20180108;1731;10;PENDIENTE;;;;
