129;129;OD;R;1;289;0745478;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;289;0745478;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;289;0745478;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;294;0747942;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;294;0747942;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;294;0747942;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;309;0747976;;20180206;0617;60;ENTREGADO;;;;
129;129;OD;R;1;325;747925;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;325;747925;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;325;747925;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;326;0745290;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;326;0745290;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;326;0745290;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;332;B0026019;;20180206;0617;60;ENTREGADO;;;;
129;129;OD;R;1;335;b0019008;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;335;b0019008;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;335;b0019008;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;343;0015008;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;343;0015008;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;343;0015008;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;343;0015008;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;343;0015008;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;343;0015008;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;340;0015007;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;340;0015007;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;340;0015007;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;340;0015007;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;340;0015007;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;340;0015007;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;344;0015009;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;344;0015009;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;344;0015009;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;344;0015009;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;346;0747008;;20180205;2252;30;EN VIAJE;;;;
129;129;OD;R;1;346;0747008;;20180205;2253;60;ENTREGADO;;;;
129;129;OR;R;1;346;0747008;;20180205;2253;60;ENTREGADO;;;;
129;129;OR;R;1;346;0747008;;20180205;2252;30;EN VIAJE;;;;
129;129;OD;R;1;347;0012762;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;347;0012762;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;347;0012762;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;347;0012762;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;350;0012144;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;350;0012144;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;350;0012144;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;350;0012144;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;350;0012144;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;350;0012144;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;361;0745918;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;361;0745918;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;361;0745918;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;371;0026488;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;371;0026488;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;371;0026488;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;371;0026488;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;371;0026488;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;371;0026488;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;373;0026485;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;373;0026485;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;373;0026485;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;373;0026485;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;373;0026485;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;373;0026485;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;374;0026486;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;374;0026486;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;374;0026486;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;374;0026486;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;374;0026486;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;374;0026486;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;375;0026486;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;375;0026486;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;375;0026486;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;376;0012761;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;376;0012761;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;376;0012761;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;376;0012761;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;377;0015319;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;377;0015319;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;377;0015319;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;377;0015319;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;378;0012760;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;378;0012760;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;378;0012760;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;378;0012760;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;379;0012511;;20180205;2251;30;EN VIAJE;;;;
129;129;OD;R;1;379;0012511;;20180205;2252;60;ENTREGADO;;;;
129;129;OR;R;1;379;0012511;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;379;0012511;;20180205;2252;60;ENTREGADO;;;;
129;129;OR;R;1;380;0026483;;20180205;2246;20;ASIGNADO;;;;
129;129;OR;R;1;380;0026483;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;380;0026483;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;383;0026484;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;383;0026484;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;383;0026484;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;383;0026484;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;383;0026484;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;383;0026484;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;392;0747952;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;392;0747952;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;392;0747952;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;393;0747009;;20180205;2253;60;ENTREGADO;;;;
129;129;OD;R;1;393;0747009;;20180205;2252;30;EN VIAJE;;;;
129;129;OR;R;1;393;0747009;;20180205;2252;30;EN VIAJE;;;;
129;129;OR;R;1;393;0747009;;20180205;2253;60;ENTREGADO;;;;
129;129;OD;R;1;395;0745310;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;395;0745310;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;395;0745310;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;396;0012516;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;396;0012516;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;396;0012516;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;396;0012516;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;399;0745414;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;399;0745414;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;399;0745414;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;411;0745749;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;411;0745749;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;411;0745749;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;412;167972;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;412;167972;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;412;167972;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;414;0745890;;20180205;2235;20;ASIGNADO;;;;
129;129;OD;R;1;414;0745890;;20180205;2236;60;ENTREGADO;;;;
129;129;OD;R;1;414;0745890;;20180205;2235;30;EN VIAJE;;;;
129;129;OD;R;1;422;747881;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;422;747881;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;422;747881;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;422;747881;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;423;0012759;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;423;0012759;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;423;0012759;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;423;0012759;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;426;0747082;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;426;0747082;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;426;0747082;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;426;0747082;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;427;745617;;20180205;2251;30;EN VIAJE;;;;
129;129;OD;R;1;427;745617;;20180205;2252;60;ENTREGADO;;;;
129;129;OR;R;1;427;745617;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;427;745617;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;431;0747831;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;431;0747831;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;431;0747831;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;431;0747831;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;433;0013246;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;433;0013246;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;433;0013246;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;433;0013246;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;433;0013246;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;433;0013246;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;434;0015318;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;434;0015318;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;434;0015318;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;434;0015318;;20180205;2247;60;ENTREGADO;;;;
129;129;OD;R;1;435;0748653;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;435;0748653;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;435;0748653;;20180205;2252;60;ENTREGADO;;;;
129;129;OR;R;1;435;0748653;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;436;004093;;20180205;2256;20;ASIGNADO;;;;
129;129;OD;R;1;437;0013207;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;437;0013207;;20180205;2246;30;EN VIAJE;;;;
129;129;OD;R;1;437;0013207;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;437;0013207;;20180205;2247;60;ENTREGADO;;;;
129;129;OR;R;1;437;0013207;;20180205;2246;30;EN VIAJE;;;;
129;129;OR;R;1;437;0013207;;20180205;2246;20;ASIGNADO;;;;
129;129;OD;R;1;438;0748658;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;438;0748658;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;438;0748658;;20180205;2251;30;EN VIAJE;;;;
129;129;OR;R;1;438;0748658;;20180205;2252;60;ENTREGADO;;;;
129;129;OD;R;1;439;0012758;;20180205;2247;60;ENTREGADO;;;;
